F_ST h2 p N d power
0.06 0.5 0.001 295761665.899326 0.497322065841344 1
0.06 0.5 0.001 305470967.115997 0.502830831686114 1
0.06 0.5 0.001 315499006.495809 0.479672192582866 1
0.06 0.5 0.001 325856247.615323 0.501810514090673 1
0.06 0.5 0.001 336553497.550709 0.507675920922979 1
0.06 0.5 0.001 347601918.154197 0.485395740970029 1
0.06 0.5 0.001 359013037.700706 0.503011516959305 1
0.06 0.5 0.001 370798762.916817 0.482589178347829 1
0.06 0.5 0.001 382971391.404629 0.475559968553131 1
0.06 0.5 0.001 395543624.473471 0.491417287231546 1
0.06 0.5 0.001 408528580.392857 0.512337495486101 1
0.06 0.5 0.001 421939808.080502 0.495879304389871 1
0.06 0.5 0.001 435791301.239702 0.497810545458974 1
0.06 0.5 0.001 450097512.960805 0.490393931839376 1
0.06 0.5 0.001 464873370.802026 0.496517883440477 1
0.06 0.5 0.001 480134292.365346 0.494342924116367 1
0.06 0.5 0.001 495896201.383722 0.496291087630415 1
0.06 0.5 0.001 512175544.336424 0.480076590479047 1
0.06 0.5 0.001 528989307.609815 0.515858027685034 1
0.06 0.5 0.001 546355035.221486 0.500838800720611 1
0.06 0.5 0.001 564290847.126254 0.496101611850103 1
0.06 0.5 0.001 582815458.123084 0.508428943250252 1
0.06 0.5 0.001 601948197.382729 0.487515424767547 1
0.06 0.5 0.001 621709028.616383 0.481904118746234 1
0.06 0.5 0.001 642118570.906476 0.496546223403604 1
0.06 0.5 0.001 663198120.221266 0.495336986687566 1
0.06 0.5 0.001 684969671.635745 0.477082309452952 1
0.06 0.5 0.001 707455942.281988 0.507562322012983 1
0.06 0.5 0.001 730680395.052952 0.513111116163414 1
0.06 0.5 0.001 754667263.08439 0.50946009884011 1
0.06 0.5 0.001 779441575.040495 0.499376253172183 1
0.06 0.5 0.001 805029181.229597 0.488442349697871 1
0.06 0.5 0.001 831456780.577205 0.485146888049591 1
0.06 0.5 0.001 858751948.484518 0.511195154724178 1
0.06 0.5 0.001 886943165.60147 0.506616357605238 1
0.06 0.5 0.001 916059847.544373 0.465868804062874 1
0.06 0.5 0.001 946132375.589078 0.495347161944883 1
0.06 0.5 0.001 977192128.3718 0.491061101728956 1
0.06 0.5 0.001 1009271514.63057 0.492873974771994 1
0.06 0.5 0.001 1042404007.02155 0.497111977071591 1
0.06 0.5 0.001 1076624177.04549 0.499436890200715 1
0.06 0.5 0.001 1111967731.1207 0.505503061407987 1
0.06 0.5 0.001 1148471547.84029 0.504008246129976 1
0.06 0.5 0.001 1186173716.45248 0.489050949728232 1
0.06 0.5 0.001 1225113576.60412 0.516470426132376 1
0.06 0.5 0.001 1265331759.38894 0.506596532332275 1
0.06 0.5 0.001 1306870229.74335 0.504187473453015 1
0.06 0.5 0.001 1349772330.23394 0.527719614410345 1
0.06 0.5 0.001 1394082826.28258 0.490891183245586 1
0.06 0.5 0.001 1439847952.87601 0.494040550714869 1
0.06 0.5 0.001 1487115462.80895 0.503788178200024 1
0.06 0.5 0.001 1535934676.5109 0.495287996954697 1
0.06 0.5 0.001 1586356533.50859 0.494956094458559 1
0.06 0.5 0.001 1638433645.57798 0.48672183049193 1
0.06 0.5 0.001 1692220351.64104 0.502816564512236 1
0.06 0.5 0.001 1747772774.46468 0.502123322345876 1
0.06 0.5 0.001 1805148879.22111 0.511197101745737 1
0.06 0.5 0.001 1864408533.97049 0.48223023378067 1
